File,Probability
1522.txt,0.104036346
1523.txt,0.117085037
1524.txt,0.157191814
1525.txt,0.060092
1526.txt,0.16013889
1527.txt,0.189034675
1528.txt,0.065945439
1529.txt,0.118660552
153.txt,0.089025505
1530.txt,0.118743354
1531.txt,0.211566636
1532.txt,0.019790308
1533.txt,0.101804683
1534.txt,0.456214082
1535.txt,0.108610779
1536.txt,0.103538558
1537.txt,0.158792823
1538.txt,0.100244987
1539.txt,0.14904707
154.txt,0.175554221
1540.txt,0.224851316
1541.txt,0.134255784
1542.txt,0.086021537
1543.txt,0.173565908
1544.txt,0.115057972
1545.txt,0.335203703
1546.txt,0.171829633
1547.txt,0.142690131
1548.txt,0.158718901
1549.txt,0.024467623
155.txt,0.084016583
1550.txt,0.09445329
1551.txt,0.133664295
1552.txt,0.073417354
1553.txt,0.117824283
1554.txt,0.50606637
1555.txt,0.106153121
1556.txt,0.107572054
1557.txt,0.047093472
1558.txt,0.100676491
1559.txt,0.119246345
156.txt,0.137949957
1560.txt,0.120019203
1561.txt,0.165060407
1562.txt,0.099882771
1563.txt,0.160353261
1564.txt,0.066844851
1565.txt,0.165262822
1566.txt,0.066828327
1567.txt,0.20207792
1568.txt,0.131718116
1569.txt,0.215899203
157.txt,0.13445856
1570.txt,0.074376974
1571.txt,0.261867426
1572.txt,0.07581032
1573.txt,0.118096468
1574.txt,0.173841416
1575.txt,0.142019818
1576.txt,0.141910077
1577.txt,0.131937978
1578.txt,0.172369979
1579.txt,0.073122538
158.txt,0.108419763
1580.txt,0.194843639
1581.txt,0.090796932
1582.txt,0.124519697
1583.txt,0.119339283
1584.txt,0.064829118
1585.txt,0.111482332
1586.txt,0.125523116
1587.txt,0.135854346
1588.txt,0.098049758
1589.txt,0.216497311
159.txt,0.283626065
1590.txt,0.101227827
1591.txt,0.141915516
1592.txt,0.099977416
1593.txt,0.15527267
1594.txt,0.195018158
1595.txt,0.122837233
1596.txt,0.175634265
1597.txt,0.171396739
1598.txt,0.098467424
1599.txt,0.059690936
16.txt,0.116176311
160.txt,0.137974206
1600.txt,0.093916054
1601.txt,0.163383916
1602.txt,0.021556979
1603.txt,0.155692455
1604.txt,0.110035548
1605.txt,0.165947644
1606.txt,0.150698266
1607.txt,0.076764135
1608.txt,0.104888871
1609.txt,0.114871723
161.txt,0.141883154
1610.txt,0.154574616
1611.txt,0.078113105
1612.txt,0.043264641
1613.txt,0.105769046
1614.txt,0.372932084
1615.txt,0.053224712
1616.txt,0.613446088
1617.txt,0.119971456
1618.txt,0.084006275
1619.txt,0.052461656
162.txt,0.110612427
1620.txt,0.087544456
1621.txt,0.084383125
1622.txt,0.130980927
1623.txt,0.170792688
1624.txt,0.089622435
1625.txt,0.079125494
1626.txt,0.131752323
1627.txt,0.07207847
1628.txt,0.167612299
1629.txt,0.070349856
163.txt,0.081496158
1630.txt,0.161817214
1631.txt,0.077031152
1632.txt,0.065331371
1633.txt,0.14689094
1634.txt,0.152511436
1635.txt,0.15420478
1636.txt,0.097317053
1637.txt,0.038180611
1638.txt,0.222538811
1639.txt,0.118985509
164.txt,0.130072638
1640.txt,0.145653406
1641.txt,0.062730309
1642.txt,0.123315437
1643.txt,0.158969071
1644.txt,0.120987501
1645.txt,0.129508326
1646.txt,0.123240293
1647.txt,0.055393514
1648.txt,0.22975826
1649.txt,0.333071908
165.txt,0.099476867
1650.txt,0.276108261
1651.txt,0.15565976
1652.txt,0.150821293
1653.txt,0.020131951
1654.txt,0.067269046
1655.txt,0.173881456
1656.txt,0.09312587
1657.txt,0.12522863
1658.txt,0.117995125
1659.txt,0.276108261
166.txt,0.15938043
1660.txt,0.170444908
1661.txt,0.1060252
1662.txt,0.103507171
1663.txt,0.277167352
1664.txt,0.277167352
1665.txt,0.255218708
1666.txt,0.277167352
1667.txt,0.117036156
1668.txt,0.18109951
1669.txt,0.08625888
167.txt,0.468445216
1670.txt,0.139814216
1671.txt,0.02406503
1672.txt,0.10067075
1673.txt,0.10517952
1674.txt,0.112073489
1675.txt,0.115155246
1676.txt,0.074497833
1677.txt,0.137322941
1678.txt,0.158367801
1679.txt,0.140309545
168.txt,0.107881578
1680.txt,0.141928688
1681.txt,0.167991014
1682.txt,0.276108261
1683.txt,0.0465401
1684.txt,0.108874467
1685.txt,0.164787763
1686.txt,0.187307584
1687.txt,0.054326206
1688.txt,0.204829111
1689.txt,0.172643602
169.txt,0.12015245
1690.txt,0.192700687
1691.txt,0.120315506
1692.txt,0.116316915
1693.txt,0.147190692
1694.txt,0.174150359
1695.txt,0.143776961
1696.txt,0.103229412
1697.txt,0.049892264
1698.txt,0.135777634
1699.txt,0.067767234
17.txt,0.095516922
170.txt,0.114307442
1700.txt,0.079615946
1701.txt,0.081496158
1702.txt,0.079522896
1703.txt,0.054103353
1704.txt,0.026248993
1705.txt,0.134952105
1706.txt,0.120908341
1707.txt,0.163309521
1708.txt,0.077160606
1709.txt,0.179262702
171.txt,0.159879146
1710.txt,0.408698617
1711.txt,0.094537092
1712.txt,0.156467665
1713.txt,0.207866344
1714.txt,0.067767234
1715.txt,0.111183103
1716.txt,0.097591679
1717.txt,0.106325174
1718.txt,0.116095976
1719.txt,0.051005169
172.txt,0.116535024
1720.txt,0.153416282
1721.txt,0.106945342
1722.txt,0.153139379
1723.txt,0.121698176
1724.txt,0.081357973
1725.txt,0.272366938
1726.txt,0.452579308
1727.txt,0.144031147
1728.txt,0.136732979
1729.txt,0.422884967
173.txt,0.157079548
1730.txt,0.09575973
1731.txt,0.122443148
1732.txt,0.196910562
1733.txt,0.132954819
1734.txt,0.195648064
1735.txt,0.148781406
1736.txt,0.184792054
1737.txt,0.079005968
1738.txt,0.15215529
1739.txt,0.154265218
174.txt,0.139738537
1740.txt,0.281269022
1741.txt,0.071169768
1742.txt,0.053281364
1743.txt,0.104881638
1744.txt,0.377863349
1745.txt,0.025116868
1746.txt,0.112383179
1747.txt,0.237716242
1748.txt,0.138453347
1749.txt,0.163643426
175.txt,0.13715221
1750.txt,0.119649267
1751.txt,0.201003459
1752.txt,0.11420891
1753.txt,0.269483585
1754.txt,0.061922653
1755.txt,0.065049127
1756.txt,0.101804683
1757.txt,0.165265612
1758.txt,0.071249217
1759.txt,0.157257054
176.txt,0.09738079
1760.txt,0.077151137
1761.txt,0.13487293
1762.txt,0.23609623
1763.txt,0.163841447
1764.txt,0.165727798
1765.txt,0.067060385
1766.txt,0.126541475
1767.txt,0.148167889
1768.txt,0.022105226
1769.txt,0.150535137
177.txt,0.084088725
1770.txt,0.170771248
1771.txt,0.099992357
1772.txt,0.091760335
1773.txt,0.107752291
1774.txt,0.15475279
1775.txt,0.133701478
1776.txt,0.168114813
1777.txt,0.335203703
1778.txt,0.119840193
1779.txt,0.153623192
178.txt,0.150302837
1780.txt,0.11910278
1781.txt,0.148220924
1782.txt,0.504741513
1783.txt,0.208903245
1784.txt,0.088218195
1785.txt,0.121076728
1786.txt,0.080527328
1787.txt,0.106912763
1788.txt,0.147997313
1789.txt,0.101586793
179.txt,0.129156012
1790.txt,0.170474448
1791.txt,0.12296298
1792.txt,0.13882748
1793.txt,0.143437645
1794.txt,0.184475077
1795.txt,0.118104201
1796.txt,0.15512337
1797.txt,0.213915692
1798.txt,0.096702845
1799.txt,0.133514645
18.txt,0.052864992
180.txt,0.184488765
1800.txt,0.104152627
1801.txt,0.107426716
1802.txt,0.142892504
1803.txt,0.113581028
1804.txt,0.212166617
1805.txt,0.072286704
1806.txt,0.112611627
1807.txt,0.188438315
1808.txt,0.143114503
1809.txt,0.176715575
181.txt,0.077344541
1810.txt,0.111889207
1811.txt,0.276224521
1812.txt,0.117885779
1813.txt,0.120668952
1814.txt,0.148773503
1815.txt,0.043379543
1816.txt,0.086945294
1817.txt,0.158180372
1818.txt,0.166182276
1819.txt,0.139539066
182.txt,0.15070313
1820.txt,0.14414696
1821.txt,0.080039154
1822.txt,0.174144642
1823.txt,0.070047375
1824.txt,0.160419052
1825.txt,0.022992064
1826.txt,0.05283283
1827.txt,0.135278753
1828.txt,0.122477069
1829.txt,0.149982968
183.txt,0.093747302
1830.txt,0.118169925
1831.txt,0.077783313
1832.txt,0.219344414
1833.txt,0.11958727
1834.txt,0.121328985
1835.txt,0.296186798
1836.txt,0.101586793
1837.txt,0.065331371
1838.txt,0.134748873
1839.txt,0.135852778
184.txt,0.094233128
1840.txt,0.115057972
1841.txt,0.277906425
1842.txt,0.307763385
1843.txt,0.075714157
1844.txt,0.072286704
1845.txt,0.145320558
1846.txt,0.114507175
1847.txt,0.123994694
1848.txt,0.151469676
1849.txt,0.293775834
185.txt,0.026141449
1850.txt,0.438791895
1851.txt,0.124801982
1852.txt,0.114623551
1853.txt,0.164739505
1854.txt,0.281921361
1855.txt,0.081917017
1856.txt,0.11958727
1857.txt,0.060201293
1858.txt,0.156140372
1859.txt,0.15540703
186.txt,0.066613951
1860.txt,0.025360135
1861.txt,0.038377557
1862.txt,0.110277822
1863.txt,0.065357958
1864.txt,0.108756044
1865.txt,0.037818952
1866.txt,0.138340667
1867.txt,0.129776771
1868.txt,0.046100163
1869.txt,0.100571264
187.txt,0.048048299
1870.txt,0.159735775
1871.txt,0.083700238
1872.txt,0.121397616
1873.txt,0.103841613
1874.txt,0.093835046
1875.txt,0.091200261
1876.txt,0.061970591
1877.txt,0.131069821
1878.txt,0.238141944
1879.txt,0.193624207
188.txt,0.018970938
1880.txt,0.056964371
1881.txt,0.112667722
1882.txt,0.178411099
1883.txt,0.149760529
1884.txt,0.087884134
1885.txt,0.120987501
1886.txt,0.079253129
1887.txt,0.188027716
1888.txt,0.116931647
1889.txt,0.139543491
189.txt,0.147345486
1890.txt,0.284603536
1891.txt,0.150875375
1892.txt,0.135059644
1893.txt,0.350350433
1894.txt,0.079454257
1895.txt,0.170771248
1896.txt,0.141928688
1897.txt,0.105689539
1898.txt,0.133518413
1899.txt,0.048329542
19.txt,0.130949194
190.txt,0.098870484
1900.txt,0.373521656
1901.txt,0.126552335
1902.txt,0.128377558
1903.txt,0.106406917
1904.txt,0.127198809
1905.txt,0.131285572
1906.txt,0.11176822
1907.txt,0.151371362
1908.txt,0.045915522
1909.txt,0.090047143
191.txt,0.116078208
1910.txt,0.035552602
1911.txt,0.167847104
1912.txt,0.177541025
1913.txt,0.076072088
1914.txt,0.188344685
1915.txt,0.128457683
1916.txt,0.114291299
1917.txt,0.170660501
1918.txt,0.201789542
1919.txt,0.114240348
192.txt,0.12757234
1920.txt,0.096861826
1921.txt,0.056393046
1922.txt,0.115464805
1923.txt,0.335203703
1924.txt,0.160803287
1925.txt,0.135700514
1926.txt,0.049892264
1927.txt,0.152874422
1928.txt,0.109956278
1929.txt,0.122732083
193.txt,0.13004641
1930.txt,0.118560433
1931.txt,0.041902143
1932.txt,0.123747354
1933.txt,0.090194072
1934.txt,0.11782799
1935.txt,0.191212472
1936.txt,0.056319122
1937.txt,0.162986269
1938.txt,0.081538002
1939.txt,0.105069246
194.txt,0.128271341
1940.txt,0.083434874
1941.txt,0.12538944
1942.txt,0.100225932
1943.txt,0.185085572
1944.txt,0.138526584
1945.txt,0.15018297
1946.txt,0.136738885
1947.txt,0.085504876
1948.txt,0.190514096
1949.txt,0.185562233
195.txt,0.18224466
1950.txt,0.123560936
1951.txt,0.151116421
1952.txt,0.164782628
1953.txt,0.038180611
1954.txt,0.112490999
1955.txt,0.172912137
1956.txt,0.136340976
1957.txt,0.075568685
1958.txt,0.101586793
1959.txt,0.059266076
196.txt,0.119386458
1960.txt,0.056953756
1961.txt,0.123642928
1962.txt,0.157423518
1963.txt,0.163252934
1964.txt,0.026126684
1965.txt,0.047440118
1966.txt,0.130328918
1967.txt,0.136778028
1968.txt,0.323058783
1969.txt,0.136778028
197.txt,0.164481767
1970.txt,0.126303422
1971.txt,0.104285161
1972.txt,0.156018755
1973.txt,0.35658568
1974.txt,0.124854816
1975.txt,0.148502606
1976.txt,0.136196333
1977.txt,0.11579164
1978.txt,0.195302799
1979.txt,0.101804683
198.txt,0.298636478
1980.txt,0.158674849
1981.txt,0.182969992
1982.txt,0.0476732
1983.txt,0.043379543
1984.txt,0.06618828
1985.txt,0.146246386
1986.txt,0.144043815
1987.txt,0.043416658
1988.txt,0.090055012
1989.txt,0.064562907
199.txt,0.162524819
1990.txt,0.13122065
1991.txt,0.148942766
1992.txt,0.138783986
1993.txt,0.155225121
1994.txt,0.117337871
1995.txt,0.135037078
1996.txt,0.186304439
1997.txt,0.240731923
1998.txt,0.125942489
1999.txt,0.073246552
2.txt,0.028173091
20.txt,0.127109622
200.txt,0.100817226
2000.txt,0.014314666
2001.txt,0.019746812
2002.txt,0.274818175
2003.txt,0.130181893
2004.txt,0.150471707
2005.txt,0.099588448
2006.txt,0.067269046
2007.txt,0.028056768
2008.txt,0.079615946
2009.txt,0.076881204
201.txt,0.083270934
2010.txt,0.208903245
2011.txt,0.254268428
2012.txt,0.070946998
2013.txt,0.589338847
2014.txt,0.145849282
2015.txt,0.136937446
2016.txt,0.074916158
2017.txt,0.103900814
2018.txt,0.08198733
2019.txt,0.099791013
202.txt,0.150129449
2020.txt,0.131172272
2021.txt,0.071946453
2022.txt,0.078989455
2023.txt,0.089756527
2024.txt,0.118681192
2025.txt,0.088387452
2026.txt,0.124588904
2027.txt,0.139746494
2028.txt,0.038180611
2029.txt,0.079412635
203.txt,0.133575038
2030.txt,0.038180611
2031.txt,0.088473512
2032.txt,0.147844595
2033.txt,0.157436366
2034.txt,0.031707842
2035.txt,0.452391184
2036.txt,0.443386654
2037.txt,0.144452727
2038.txt,0.066613951
2039.txt,0.100836297
204.txt,0.123730124
2040.txt,0.334880402
2041.txt,0.175532334
2042.txt,0.173956291
2043.txt,0.044906109
2044.txt,0.079521942
2045.txt,0.121365659
2046.txt,0.155056684
2047.txt,0.11244138
2048.txt,0.132479391
2049.txt,0.365655141
205.txt,0.146659681
2050.txt,0.107520451
2051.txt,0.180958918
2052.txt,0.224447036
2053.txt,0.230899364
2054.txt,0.015963282
2055.txt,0.127266039
2056.txt,0.090796932
2057.txt,0.152956334
2058.txt,0.048995086
2059.txt,0.079932065
206.txt,0.108261024
2060.txt,0.157975198
2061.txt,0.082888078
2062.txt,0.082607312
2063.txt,0.124159432
2064.txt,0.117182827
2065.txt,0.178205298
2066.txt,0.178447221
2067.txt,0.238630338
2068.txt,0.127872013
2069.txt,0.106330676
207.txt,0.081358488
2070.txt,0.119416927
2071.txt,0.099886166
2072.txt,0.148354645
2073.txt,0.129845222
2074.txt,0.155236801
2075.txt,0.068493803
2076.txt,0.090168259
2077.txt,0.028056768
2078.txt,0.128157382
2079.txt,0.173834586
208.txt,0.064821731
2080.txt,0.167852931
2081.txt,0.204786116
2082.txt,0.088872891
2083.txt,0.329151826
2084.txt,0.103565199
2085.txt,0.506212056
2086.txt,0.128286652
2087.txt,0.088218195
2088.txt,0.133642174
2089.txt,0.146303442
209.txt,0.065832179
2090.txt,0.120323429
2091.txt,0.122780484
2092.txt,0.088218195
2093.txt,0.099329358
2094.txt,0.104285161
2095.txt,0.106662528
2096.txt,0.106450599
2097.txt,0.167453664
2098.txt,0.096921876
2099.txt,0.106263916
21.txt,0.073389723
210.txt,0.084374394
2100.txt,0.131429745
2101.txt,0.090796932
2102.txt,0.144232866
2103.txt,0.058050042
2104.txt,0.13627657
2105.txt,0.193191451
2106.txt,0.113435176
2107.txt,0.133482534
2108.txt,0.05910143
2109.txt,0.11579164
211.txt,0.156941618
2110.txt,0.06944373
2111.txt,0.165192877
2112.txt,0.105818153
2113.txt,0.138839983
2114.txt,0.129471028
2115.txt,0.154562348
2116.txt,0.0763071
2117.txt,0.146378442
2118.txt,0.141607431
2119.txt,0.191934601
212.txt,0.133343116
2120.txt,0.0721636
2121.txt,0.17103013
2122.txt,0.082786723
2123.txt,0.01918016
2124.txt,0.161292665
2125.txt,0.083027905
2126.txt,0.160623851
2127.txt,0.276108261
2128.txt,0.090018445
2129.txt,0.174204202
213.txt,0.132389921
2130.txt,0.146023995
2131.txt,0.130077149
2132.txt,0.066039246
2133.txt,0.101586793
2134.txt,0.161924978
2135.txt,0.140786602
2136.txt,0.140046489
2137.txt,0.154806374
2138.txt,0.104475859
2139.txt,0.137731772
214.txt,0.090958985
2140.txt,0.060164111
2141.txt,0.156723765
2142.txt,0.132955077
2143.txt,0.129981947
2144.txt,0.635572545
2145.txt,0.178328347
2146.txt,0.05535492
2147.txt,0.111233138
2148.txt,0.151469676
2149.txt,0.117741291
215.txt,0.438791895
2150.txt,0.137988318
2151.txt,0.022105226
2152.txt,0.029822236
2153.txt,0.091877166
2154.txt,0.219305231
2155.txt,0.074297096
2156.txt,0.112752331
2157.txt,0.245430418
2158.txt,0.149410088
2159.txt,0.153655079
216.txt,0.107269285
2160.txt,0.136616552
2161.txt,0.108969166
2162.txt,0.095676243
2163.txt,0.30728503
2164.txt,0.256471536
2165.txt,0.040643188
2166.txt,0.093218458
2167.txt,0.113323017
2168.txt,0.153100212
2169.txt,0.052940455
217.txt,0.134773469
2170.txt,0.153008472
2171.txt,0.132954819
2172.txt,0.144620295
2173.txt,0.353889599
2174.txt,0.165759614
2175.txt,0.15896446
2176.txt,0.421125776
2177.txt,0.028056768
2178.txt,0.111249804
2179.txt,0.097715844
218.txt,0.048048299
2180.txt,0.131061096
2181.txt,0.124625277
2182.txt,0.067269046
2183.txt,0.130998879
2184.txt,0.368427631
2185.txt,0.253642295
2186.txt,0.156492643
2187.txt,0.077333661
2188.txt,0.153420953
2189.txt,0.140883723
219.txt,0.402615212
2190.txt,0.135842145
2191.txt,0.170771248
2192.txt,0.129725395
2193.txt,0.103818728
2194.txt,0.148354645
2195.txt,0.053247759
2196.txt,0.041576247
2197.txt,0.065094795
2198.txt,0.056524218
2199.txt,0.123294523
22.txt,0.180773102
220.txt,0.028056768
2200.txt,0.105539896
2201.txt,0.102869708
2202.txt,0.080845572
2203.txt,0.146132423
2204.txt,0.072326212
2205.txt,0.070160647
2206.txt,0.035449119
2207.txt,0.129256761
2208.txt,0.076881204
2209.txt,0.159219477
221.txt,0.055393514
2210.txt,0.276108261
2211.txt,0.207951758
2212.txt,0.107444834
2213.txt,0.135702579
2214.txt,0.083704334
2215.txt,0.160450449
2216.txt,0.115160739
2217.txt,0.146171937
2218.txt,0.150857978
2219.txt,0.105764016
222.txt,0.154057064
2220.txt,0.255170764
2221.txt,0.194744186
2222.txt,0.090889986
2223.txt,0.166244366
2224.txt,0.10150145
2225.txt,0.262542507
2226.txt,0.075537677
2227.txt,0.12538944
2228.txt,0.153058699
2229.txt,0.067142999
223.txt,0.042575219
2230.txt,0.154092625
2231.txt,0.45345397
2232.txt,0.12078102
2233.txt,0.061459039
2234.txt,0.090889986
2235.txt,0.10213576
2236.txt,0.114850879
2237.txt,0.085123996
2238.txt,0.08169572
2239.txt,0.038745992
224.txt,0.106732212
2240.txt,0.255067974
2241.txt,0.17436553
2242.txt,0.22090518
2243.txt,0.112645025
2244.txt,0.075644386
2245.txt,0.105769046
2246.txt,0.108969166
2247.txt,0.048646132
2248.txt,0.055606578
2249.txt,0.059690936
225.txt,0.136495809
2250.txt,0.144250195
2251.txt,0.148176314
2252.txt,0.169734998
2253.txt,0.080007493
2254.txt,0.094968129
2255.txt,0.229052448
2256.txt,0.141774826
2257.txt,0.091124219
2258.txt,0.14035575
2259.txt,0.177126878
226.txt,0.102619343
2260.txt,0.170771248
2261.txt,0.186572921
2262.txt,0.16937357
2263.txt,0.170771248
2264.txt,0.147180862
2265.txt,0.230004841
2266.txt,0.144344036
2267.txt,0.138229909
2268.txt,0.167922781
2269.txt,0.170771248
227.txt,0.093333768
2270.txt,0.05089841
2271.txt,0.043529869
2272.txt,0.084279153
2273.txt,0.032479896
2274.txt,0.126263366
2275.txt,0.022618811
2276.txt,0.151315823
2277.txt,0.106410743
2278.txt,0.111578509
2279.txt,0.052645712
228.txt,0.143587698
2280.txt,0.264767656
2281.txt,0.103619583
2282.txt,0.162488049
2283.txt,0.170997589
2284.txt,0.166136037
2285.txt,0.34165285
2286.txt,0.14494025
2287.txt,0.114178528
2288.txt,0.288666796
2289.txt,0.1725005
229.txt,0.174144642
2290.txt,0.220525945
2291.txt,0.17227542
2292.txt,0.202378628
2293.txt,0.467778769
2294.txt,0.088698905
2295.txt,0.065906544
2296.txt,0.097114422
2297.txt,0.124348216
2298.txt,0.136508108
2299.txt,0.12094911
23.txt,0.062843623
230.txt,0.039287578
2300.txt,0.055393514
2301.txt,0.083039473
2302.txt,0.078137
2303.txt,0.074627969
2304.txt,0.138179167
2305.txt,0.084548306
2306.txt,0.102590453
2307.txt,0.086336225
2308.txt,0.296186798
2309.txt,0.134247348
231.txt,0.031027501
2310.txt,0.295042664
2311.txt,0.027051548
2312.txt,0.351834849
2313.txt,0.113245144
2314.txt,0.228841582
2315.txt,0.143169164
2316.txt,0.213382276
2317.txt,0.10666313
2318.txt,0.115679616
2319.txt,0.075568685
232.txt,0.023377045
2320.txt,0.133549728
2321.txt,0.099906517
2322.txt,0.182014454
2323.txt,0.100133198
2324.txt,0.115892587
2325.txt,0.210503389
2326.txt,0.028333464
2327.txt,0.250908105
2328.txt,0.282362507
2329.txt,0.174191062
233.txt,0.081496158
2330.txt,0.146473596
2331.txt,0.125595042
2332.txt,0.092181894
2333.txt,0.131001341
2334.txt,0.133800617
2335.txt,0.058643126
2336.txt,0.229554919
2337.txt,0.02406503
2338.txt,0.045631961
2339.txt,0.076851756
234.txt,0.146429097
2340.txt,0.038402112
2341.txt,0.135209114
2342.txt,0.189947701
2343.txt,0.095963306
2344.txt,0.123795844
2345.txt,0.102535819
2346.txt,0.066938488
2347.txt,0.059454848
2348.txt,0.047732679
2349.txt,0.070977986
235.txt,0.124642079
2350.txt,0.005437843
2351.txt,0.174582885
2352.txt,0.123122506
2353.txt,0.168257232
2354.txt,0.031459655
2355.txt,0.131356818
2356.txt,0.096769993
2357.txt,0.047277821
2358.txt,0.169190289
2359.txt,0.103562478
236.txt,0.065369685
2360.txt,0.028539813
2361.txt,0.031521943
2362.txt,0.0472852
2363.txt,0.1431752
2364.txt,0.072465447
2365.txt,0.103726295
2366.txt,0.161466221
2367.txt,0.115726777
2368.txt,0.041606225
2369.txt,0.139418237
237.txt,0.087083799
2370.txt,0.131518303
2371.txt,0.121186555
2372.txt,0.080370249
2373.txt,0.089497033
2374.txt,0.040222332
2375.txt,0.166691083
2376.txt,0.119682105
2377.txt,0.196374115
2378.txt,0.157717391
2379.txt,0.150930302
238.txt,0.044773917
2380.txt,0.122958013
2381.txt,0.158934669
2382.txt,0.041902143
2383.txt,0.142948111
2384.txt,0.035685353
2385.txt,0.142468683
2386.txt,0.079615946
2387.txt,0.052275417
2388.txt,0.20818842
2389.txt,0.145597908
